hh_mass,h1_mass,h2_mass,hh_pt,h1_pt,h2_pt,"deltaR(h1, h2)",deltaR(h1 jets),deltaR(h2 jets),"deltaPhi(h1, h2)",deltaPhi(h1 jets),deltaPhi(h2 jets),met,met_phi,scalarHT,nJets,nBTags,isMatchable,jet1_pt,jet2_pt,jet3_pt,jet4_pt,jet1_eta,jet2_eta,jet3_eta,jet4_eta,jet1_phi,jet2_phi,jet3_phi,jet4_phi,jet1_mass,jet2_mass,jet3_mass,jet4_mass,jet1_px,jet2_px,jet3_px,jet4_px,jet1_py,jet2_py,jet3_py,jet4_py,jet1_pz,jet2_pz,jet3_pz,jet4_pz,jet1_energy,jet2_energy,jet3_energy,jet4_energy,jet1_btag,jet2_btag,jet3_btag,jet4_btag
878.7732332364319,309.47747736419285,325.30294285352085,57.04044765898911,322.8386968094169,266.3152276342911,3.1565874477126754,2.606190311138457,1.8771031503957196,-3.1154603328047887,-0.513702932988302,-1.5408978462219238,5.047100067138672,0.9717881083488464,728.8631591796875,4,4,False,297.7814636230469,28.423545837402344,211.33631896972656,155.8571319580078,-1.1904935836791992,1.364567518234253,-0.6767350435256958,-1.7487192153930664,2.916839599609375,-2.852642774581909,-0.8324552178382874,0.7084426283836365,24.928054809570312,4.709239482879639,9.278360366821289,6.157917022705078,-290.2920134207555,-27.245208848176137,142.2424340046514,118.35418154184711,66.36525462625679,-8.099169882782853,-156.30140653271934,101.408743674968,-444.38417890679887,51.99432252558228,-154.18779122374337,-434.3146271148192,535.5114438149224,59.44311961339426,261.76898717996994,461.47433390180953,1,1,1,1
339.9869288018439,87.18491235199777,80.82275450378025,105.63682381569402,195.80805826844525,90.99031634718435,3.1721456978420126,0.926517048367117,1.4643529429144968,-3.0431903636106608,-0.8170029520988464,1.4507339636432093,26.957731246948242,-2.9371438026428223,436.49200439453125,6,4,True,153.45773315429688,55.66552734375,71.31564331054688,48.609596252441406,0.001047848490998149,0.4380146861076355,-0.6810461282730103,-0.4817962646484375,0.32975083589553833,1.1467537879943848,-2.142406463623047,2.69004487991333,16.016752243041992,7.425691604614258,5.503732204437256,9.623806953430176,145.18989915985145,22.903487075410318,-38.5808305365478,-43.73759232572266,49.69073401357195,50.735403952706356,-59.97866700675607,21.211220270749447,0.16080048354384843,25.16948435887762,-52.41187946939138,-24.336564922914487,154.2914063519608,61.54100074873988,88.67478310370608,55.20669253224185,1,1,1,1
265.4415641222083,124.16877686558273,138.99299903398486,20.758644691546127,8.264974635712823,27.926883231951837,2.925901509259521,3.0469586142625698,3.635247973698466,2.6997592689977683,3.029072880744934,2.6996087471591395,13.863136291503906,0.7076900601387024,392.559814453125,8,4,False,63.21561050415039,58.581695556640625,50.807857513427734,28.386337280273438,-0.4056001603603363,-0.7352579832077026,-1.5031334161758423,0.9314385056495667,0.8718165159225464,-2.1572563648223877,-2.2985730171203613,1.2850035429000854,8.21413516998291,7.377346515655518,8.921613693237305,2.3108601570129395,40.675267102619195,-32.420050245748946,-33.7979576293616,8.002624178544814,48.391487449168515,-48.79298511419486,-37.93595188193718,27.234943555043614,-26.349086811750315,-47.059798192684234,-108.55916756399284,30.432582814901753,68.97796607480069,75.50407208779635,120.19203982869752,41.680526815775316,1,1,1,1
253.7813811816811,108.2395621403596,117.50309960552205,71.53927452130398,63.27273309055753,13.007455604357,2.9573932883648313,2.8835429181031573,3.2769324683167036,-0.9591087201080448,-2.5703159014331263,2.860622290764944,26.141611099243164,1.5110726356506348,323.86968994140625,6,4,False,82.57572937011719,24.631900787353516,46.00760269165039,41.665061950683594,-0.32845577597618103,0.9785621762275696,-0.0424186997115612,-1.6408950090408325,1.1901819705963135,-2.5226874351501465,-2.828399658203125,0.5941633582115173,9.793723106384277,5.209628582000732,6.821977615356445,8.282086372375488,30.676134520062295,-20.063029894651656,-43.7695474968322,34.52438505449185,76.66632801898025,-14.290044361174695,-14.174844526671395,23.324755603510216,-27.612789195616703,28.139198444299346,-1.9521679977927573,-103.45391123318639,87.61925713251013,37.758247515583726,46.551582614437365,111.83596063645092,1,1,1,1
355.6488976025582,88.82119133539005,86.08645256328519,74.54977397307282,117.94304164005467,56.946454640432314,3.533001810392808,1.728601946179781,2.5488689485909544,2.6124489199339695,-1.444820985198021,-2.5097792521119118,19.242637634277344,3.006587266921997,265.4281005859375,5,4,True,112.21134948730469,24.86227035522461,74.96040344238281,24.67281150817871,-0.054869942367076874,-1.0038467645645142,-2.219158172607422,-1.7744773626327515,0.11023165285587311,1.555052638053894,-2.5503010749816895,-0.04052182286977768,12.831273078918457,4.597695350646973,14.400032043457031,4.273285388946533,111.53029850439067,0.3914076761049626,-62.233731257445065,24.652557677944877,12.344207924510437,24.85918919127023,-41.78546132353815,-0.9995137086187775,-6.160120250443216,-29.36596549442778,-340.72811242296854,-70.658320608332,113.11045753637342,38.750886688868995,349.1734090712185,74.9640371573152,1,1,1,1
385.1102422899899,87.68758000746953,90.81638290002984,31.481155864710708,183.6631430536753,154.71753804301858,3.0776686044566524,1.3428553627125406,1.030119312795532,3.0681467364155415,0.3719407916069031,-0.8759448528289795,9.666685104370117,2.685972213745117,399.2973937988281,7,5,False,164.38880920410156,20.526287078857422,97.67562866210938,72.7685317993164,-1.1201438903808594,-2.410461902618408,-1.256932258605957,-0.7148377895355225,-0.8509646058082581,-1.2229053974151611,1.953801155090332,2.8297460079193115,23.174758911132812,2.8072896003723145,17.304513931274414,13.461654663085938,108.37466215597624,6.997736461075275,-36.50228773464644,-69.2588044511284,-123.60668749756431,-19.296635604814817,90.59862816111159,22.326603553350445,-225.1356021975723,-113.40087335761092,-157.75089895409207,-56.562384898222696,279.726275882326,115.27778369839064,186.3473121828166,93.14386051625195,1,1,1,1
395.85352275019204,117.27420772509767,113.72930166864501,27.185219977807105,95.97391882282487,70.45164466073287,3.9385261134382272,2.9266258333074977,2.7619120756703586,3.0276758200716714,-2.759026288986206,-2.7254093329059046,69.17193603515625,1.792944312095642,332.0926208496094,5,4,True,117.61209106445312,23.76730728149414,98.59075927734375,32.081787109375,1.3387644290924072,0.362591952085495,-0.6722899079322815,-0.2247384786605835,-1.0261647701263428,1.7328615188598633,2.1367719173431396,-1.421004056930542,7.190831661224365,1.878423810005188,6.077474117279053,5.297422409057617,60.93517596726321,-3.8350137804968902,-52.86826278575983,4.787652728171426,-100.5957667816687,23.45586418609136,83.21709322548455,-31.722538446437298,208.8883840703224,8.807914885280546,-71.388549311911,-7.27085862547923,239.830500612503,25.416387155717185,121.87451940167186,33.319200672629464,1,1,1,1
614.7920335548189,261.85983539151846,79.11251135006594,537.7418403592382,556.6893329243775,98.72607813797507,2.1804336555656203,3.044280431296804,1.530579364884661,-1.8518064040759714,-2.910194754600525,-0.4957483559846878,26.037609100341797,-1.1219536066055298,1296.6505126953125,7,4,False,579.3348999023438,23.292003631591797,68.25934600830078,33.191871643066406,1.5858741998672485,0.69233638048172,-0.12309714406728745,1.3249728679656982,-2.310441017150879,0.599753737449646,-0.6096563935279846,-0.11390803754329681,49.811256408691406,4.983748912811279,4.547334671020508,3.92189359664917,-390.4864863454533,19.226958316800555,55.96207058773683,32.976771423877395,-427.9593791780252,13.146920059774434,-39.08433155388599,-3.772650212667322,1355.2931720087895,17.445402015182502,-8.423767093399533,58.02392414281474,1474.7642759449786,29.52451926571145,68.92732710714259,66.96161113268074,1,1,1,1
228.55275184881023,88.72690313932883,83.76805270670381,173.53364630979632,84.46172565199142,89.25470805800184,1.453322135724084,2.186440411501046,1.8509921709711883,0.09179124084019419,-2.1864394545555115,-1.8413598239421844,65.32318878173828,0.08005881309509277,459.69091796875,6,4,True,96.31619262695312,24.788042068481445,92.51554107666016,29.0518798828125,-1.26144278049469,-1.2593971490859985,-0.05047169327735901,-0.23906123638153076,-1.545340657234192,0.6410987973213196,-1.7142157554626465,0.12714406847953796,13.775985717773438,4.554753303527832,7.71525764465332,2.7162718772888184,2.4515283914047847,19.866105557431908,-13.223085790860395,28.817375307274734,-96.28498829359889,14.825143492384113,-91.56568867689872,3.683830224784789,-156.3821727028256,-40.15008094919308,-4.6713987371596275,-7.011520756485788,184.17918091875913,47.40487113653576,92.95414195931299,30.00918660935925,1,1,1,1
318.8436058187484,134.20397604948164,132.63409506530576,220.10895561965646,93.42582190344558,126.68313427921086,1.188042861293141,2.1254107114419143,1.8010728505027074,-0.00014470888125961423,1.917882815003395,-0.3214395046234131,49.014190673828125,1.7496782541275024,374.3973388671875,6,5,False,97.66676330566406,50.348487854003906,67.39888763427734,60.933929443359375,-2.4581141471862793,-1.542092204093933,-2.0285305976867676,-0.25637370347976685,1.7478116750717163,-0.17007113993167877,1.0639609098434448,1.385400414466858,11.661528587341309,6.542577743530273,6.779269218444824,9.550122261047363,-17.1983698285466,49.62209656496494,32.71629183355703,11.232297055820613,96.14058835811826,-8.521605581231363,58.92583731267188,59.88972583221685,-566.3286657796032,-112.28787028999265,-251.7812754262262,-15.793551313066256,574.8068767745419,123.23287453831924,260.7343076787772,63.66776936321633,1,1,1,1
290.9681299127371,114.93105422182954,138.9883031433629,80.23476748891792,107.6967087992463,27.968637024502872,2.9909500366535773,1.8164022163761355,3.083915252760917,-2.97736948212747,1.801168993115425,3.0782329479800623,17.471622467041016,-0.21862085163593292,264.4945373535156,5,4,False,108.10879516601562,47.498939514160156,84.02198791503906,56.39539337158203,0.5540605187416077,0.31931114196777344,0.2945994734764099,0.10747597366571426,1.676135540008545,-0.1250334531068802,-1.9454783201217651,1.2594740390777588,13.519983291625977,3.924224853515625,8.07009220123291,6.552877426147461,-11.3670460577409,47.12813884890276,-30.750081709211628,17.274903148548507,107.50954309347946,-5.923494205989178,-78.1928828479407,53.68443084120151,63.010853833965484,15.42599362525193,25.11243532022954,6.072825363458169,125.85972048808439,50.095010480057866,88.06506259036033,57.09868478338755,1,1,1,1
238.803939943646,74.77370914629601,90.8353692197454,80.14185130138904,101.18335574632408,53.45804179317159,2.5096474118722303,1.3860818476186063,2.235042125416772,2.2355253133699557,0.040641650557518005,1.8719210068332117,29.335779190063477,2.222710371017456,398.5019836425781,6,4,False,64.62848663330078,36.57415771484375,51.06611251831055,37.041439056396484,-1.2028907537460327,0.1825951337814331,0.6949458718299866,-0.5262523293495178,-0.16274511814117432,-0.20338676869869232,-1.6898356676101685,2.721428632736206,4.530555725097656,7.770195960998535,7.488001346588135,5.020733833312988,63.77449982993015,35.820295246036096,-6.064529891540086,-33.81965050415883,-10.471602358425223,-7.387520628537577,-50.704726849943384,15.109581302778855,-97.89288690541106,6.71543511079245,38.414461619273396,-20.405428319871174,117.38988255537421,37.988709198258455,64.33885974586345,42.587057664402096,1,1,1,1
497.7550456542484,95.73305963765795,99.90643400984445,329.51777609462874,363.5696138544312,95.64998607259479,2.549653515014451,0.6236989060190787,1.9159111518794882,2.0610796493224246,0.5487265586853027,1.3451865355121058,40.20265579223633,-0.9167531728744507,733.4345092773438,7,4,True,294.2424011230469,78.54253387451172,83.85073852539062,30.939773559570312,-0.6636093854904175,-0.36713090538978577,0.24992820620536804,1.6141821146011353,-0.6230411529541016,-1.1717677116394043,-2.4763004779815674,2.461698293685913,15.128072738647461,3.0925710201263428,12.38648509979248,3.9129526615142822,238.95651343104717,30.515616549475613,-65.96843335645731,-24.059978907841767,-171.69267691877192,-72.37214086949612,-51.76014056924573,19.452172189030602,-209.91240868212847,-29.487534583248213,21.175520311167496,74.63793343280392,361.7605126629698,83.95241699166026,87.36574857934588,80.89129677269618,1,1,1,1
200.30119477708593,91.10774215535785,92.31242284950227,47.3701478910666,53.56922939943716,37.05789045741014,2.1554392336661583,2.3723708546178615,2.5427454588508267,-2.0984296013401442,2.002022091542379,2.4703006744384766,10.380799293518066,0.10159072279930115,277.8314208984375,5,4,False,58.747589111328125,29.17729949951172,57.97759246826172,36.863922119140625,0.2894817590713501,1.5622940063476562,0.6553154587745667,1.2579505443572998,-2.8950469493865967,1.3861162662506104,-0.6470849514007568,-3.1173856258392334,9.776331901550293,5.623509883880615,4.741250038146973,5.242590427398682,-56.97113520814633,5.357887146367314,46.257106838097094,-36.85312188245967,-14.337676920915353,28.681141040952305,-34.95255778029283,-0.8922788368205773,17.244873850974926,66.52564296389437,40.771921242126446,59.60836730863706,62.0019480821268,72.86013890501347,71.03682314204534,70.28222365290463,1,1,1,1
508.50157252053623,150.26847551952397,91.1437046491299,30.86647660976102,214.4335318994694,229.56554133634387,3.020289683233691,2.696322695251035,0.8818331878728984,-3.020263685705375,2.6952876448631287,0.7787106037139893,10.037969589233398,-2.3671457767486572,527.059814453125,7,4,False,236.15560913085938,24.366958618164062,188.53744506835938,53.318294525146484,-0.7791237831115723,-0.7044204473495483,-0.9626570343971252,-0.5488460063934326,0.9712626338005066,-1.724025011062622,-2.176866054534912,-2.9555766582489014,20.36906623840332,4.265364646911621,20.550933837890625,6.726536273956299,133.2525859562118,-3.7191234758940475,-107.39877261884344,-52.39849286982077,194.96979268581487,-24.081461601621562,-154.95764528693184,-9.86095715646342,-203.18283201329535,-18.619756547801057,-210.8572799930208,-30.75500579695059,312.1980682328683,30.96186915820529,283.6009548654044,61.918956732858305,1,1,1,1
